dataset,question_id,candidate_rank,document_id,source_file,company,file_type,document_role,score,score_components,selection_reason,human_selected_match,label_available,generated_by,source,confidence,requires_manual_review
test,61,3,file_7f6ba34feefeb01a,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/00.提案/提案書_v1.pptx,京橋信用ソリューションズ株式会社,.pptx,proposal,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,61,4,file_d0e5ce038fcc828c,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-10-01.pdf,京橋信用ソリューションズ株式会社,.pdf,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,61,5,file_5ad86df755747585,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-10-29.pdf,京橋信用ソリューションズ株式会社,.pdf,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,61,6,file_cd36c2a74b87c74c,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf,京橋信用ソリューションズ株式会社,.pdf,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,61,7,file_dfcdb508120d023c,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/06.報告書/京橋信用ソリューションズ株式会社_最終報告.pptx,京橋信用ソリューションズ株式会社,.pptx,report,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,61,8,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,61,9,file_a23162b9670d9345,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/報告資料/報告資料_2025-10-01.docx,京橋信用ソリューションズ株式会社,.docx,meeting,9.0178,"{""path_term_match"": 2.0, ""content_bm25"": 7.017808609519621}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,61,10,file_4c872cbd8956e405,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/01.契約/契約書.docx,京橋信用ソリューションズ株式会社,.docx,contract,8.2418,"{""path_term_match"": 2.0, ""content_bm25"": 6.241786899383977}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,62,1,file_55b4c40fc1e8e7bc,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v1.pptx,青葉与信マネジメント株式会社,.pptx,proposal,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,2,file_08a9d0fb95bae44c,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v2.pptx,青葉与信マネジメント株式会社,.pptx,proposal,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,3,file_9969b5d674125f4c,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v3.pptx,青葉与信マネジメント株式会社,.pptx,proposal,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,4,file_6efe2c9a4c44264a,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf,青葉与信マネジメント株式会社,.pdf,meeting,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,5,file_87b6070b1b78d8f6,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-05-27.pdf,青葉与信マネジメント株式会社,.pdf,meeting,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,6,file_9988c3de981d5347,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/06.報告書/old/青葉与信マネジメント株式会社_最終報告.pptx,青葉与信マネジメント株式会社,.pptx,report,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,7,file_16c34387f25d4280,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/06.報告書/青葉与信マネジメント株式会社_最終報告.pptx,青葉与信マネジメント株式会社,.pptx,report,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,8,file_e27cdf1ec1397056,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf,青葉与信マネジメント株式会社,.pdf,meeting,12.1989,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 7.198935938803492}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,9,file_d9ecf52ef8521859,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,白峰信用リスク評価株式会社,.pptx,proposal,12.1552,"{""required_file_type_match"": 3.0, ""route_kind_match"": 2.0, ""content_bm25"": 7.155248276203362}","required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,62,10,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,10.7657,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.0, ""content_bm25"": 3.7656665711922477}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,1,file_3cc4285b0cde0346,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/03.データ/train.xlsx,青葉与信マネジメント株式会社,.xlsx,data,12.9976,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 2.9975863579377817}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",True,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,2,file_cc99313e5e3bab6c,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/02.計画/スケジュール.xlsx,青葉与信マネジメント株式会社,.xlsx,schedule,12.9124,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 2.91237500476695}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,3,file_21fab58c1f410821,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/02.計画/スケジュール.xlsx,京橋信用ソリューションズ株式会社,.xlsx,schedule,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,4,file_8fd0e20487420b74,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/03.データ/train.csv,京橋信用ソリューションズ株式会社,.csv,data,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,5,file_d5e7d14b53826dc9,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/data/train.csv,京橋信用ソリューションズ株式会社,.csv,data,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,6,file_03d92cf92666adde,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/02.計画/~$スケジュール.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,schedule,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,7,file_6aab39bed667662c,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/02.計画/スケジュール.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,schedule,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,8,file_4fe0dd886c669e57,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/train.csv,医療法人社団 恒一会 かえで総合病院,.csv,data,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,9,file_6bae87759176c513,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/train.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,data,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,63,10,file_7adc687e255c7e58,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/data/train.csv,医療法人社団 恒一会 かえで総合病院,.csv,data,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,64,1,file_ab51c6cb524e224f,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/02.計画/スケジュール.xlsx,株式会社青潮モビリティサービス,.xlsx,schedule,15.5874,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 7.5873894263735515}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,2,file_be1cc2431b394277,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/06.報告書/株式会社東都人材プラットフォーム_最終報告.pptx,株式会社東都人材プラットフォーム,.pptx,report,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,3,file_591a79dbe934438c,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/00.提案/提案書.pptx,株式会社青潮モビリティサービス,.pptx,proposal,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,4,file_d2d39140cef077b8,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/01.契約/契約書.docx,株式会社青潮モビリティサービス,.docx,contract,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,5,file_88270e387c6aa908,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/会議録/会議録_2025-08-26.docx,株式会社青潮モビリティサービス,.docx,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,6,file_ddd2179f59b2b09d,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/06.報告書/株式会社青潮モビリティサービス_最終報告.pdf,株式会社青潮モビリティサービス,.pdf,report,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,7,file_87b6070b1b78d8f6,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-05-27.pdf,青葉与信マネジメント株式会社,.pdf,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,8,file_8726afc0efe9d707,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/02.計画/スケジュール.xlsx,医療法人社団 蒼樹会 みなみ野女性医療センター,.xlsx,schedule,9.5841,"{""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 3.5840598444079705}","required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,9,file_45d248a37508b209,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/06.報告書/医療法人社団 蒼泉会 ひがし丘総合病院_最終報告.pdf,医療法人社団 蒼泉会 ひがし丘総合病院,.pdf,report,9.3412,"{""path_term_match"": 2.0, ""content_bm25"": 7.3411526784765435}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,64,10,file_a452ac5e9344e277,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/06.報告書/株式会社青葉バイオメディカル機器_最終報告.pptx,株式会社青葉バイオメディカル機器,.pptx,report,8.8529,"{""path_term_match"": 2.0, ""content_bm25"": 6.85289923957016}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,1,file_e7f13ee43ffadf3e,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx,白峰信用リスク評価株式会社,.pptx,proposal,15.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,2,file_d9ecf52ef8521859,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,白峰信用リスク評価株式会社,.pptx,proposal,15.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,3,file_e9a98b71c2781a41,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/06.報告書/白峰信用リスク評価株式会社_最終報告.pptx,白峰信用リスク評価株式会社,.pptx,report,15.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,4,file_8fb18453764bc6db,data/raw/share/share/共有ドライブ/社内管理/社内用語集.docx,社内管理,.docx,management,15.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,5,file_69289dcd3ecabac0,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/データサイエンティスト調査.docx,株式会社東都人材プラットフォーム,.docx,proposal,13.7318,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 6.231815635753719}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,6,file_bf3657e26a136347,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/糖尿病統計情報.docx,医療法人社団 蒼樹会 みなみ野女性医療センター,.docx,proposal,13.1399,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 5.6398681677763545}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,7,file_3214e231bd5034de,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-16.docx,医療法人社団 恒一会 かえで総合病院,.docx,meeting,12.973,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 5.473048152726959}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,8,file_ef6b3d40c6cbf84f,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/報告資料/報告資料_2025-04-09.docx,青葉与信マネジメント株式会社,.docx,meeting,12.8463,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 5.346307781757493}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,9,file_21fab58c1f410821,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/02.計画/スケジュール.xlsx,京橋信用ソリューションズ株式会社,.xlsx,schedule,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,65,10,file_03d92cf92666adde,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/02.計画/~$スケジュール.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,schedule,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,1,file_1aff1b560a3f2e24,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/00.提案/提案書_final.pptx,京橋信用ソリューションズ株式会社,.pptx,proposal,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,2,file_7f6ba34feefeb01a,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/00.提案/提案書_v1.pptx,京橋信用ソリューションズ株式会社,.pptx,proposal,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,3,file_0783e32af794bbe2,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,京橋信用ソリューションズ株式会社,.ipynb,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,4,file_3aefd3a41f06070a,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,京橋信用ソリューションズ株式会社,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,5,file_f19b300bf59d72b5,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/common.py,京橋信用ソリューションズ株式会社,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,6,file_2c489d4023671820,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/eda.py,京橋信用ソリューションズ株式会社,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,7,file_70303fd77eed04b5,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/infer.py,京橋信用ソリューションズ株式会社,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,8,file_e26109ce6117286d,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/preprocess.py,京橋信用ソリューションズ株式会社,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,9,file_d0e5ce038fcc828c,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-10-01.pdf,京橋信用ソリューションズ株式会社,.pdf,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,66,10,file_5ad86df755747585,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-10-29.pdf,京橋信用ソリューションズ株式会社,.pdf,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,1,file_ff69eac39a150594,data/raw/share/share/共有ドライブ/社内管理/データアステル社内管理_決裁基準.md,社内管理,.md,management,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,2,file_8fb18453764bc6db,data/raw/share/share/共有ドライブ/社内管理/社内用語集.docx,社内管理,.docx,management,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,3,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,9.4026,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 5.9026420594740685}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,4,file_cc8e97e3d637960f,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,8.9228,"{""route_kind_match"": 1.5, ""content_bm25"": 7.422772130212681}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,5,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,8.9129,"{""route_kind_match"": 1.5, ""content_bm25"": 7.412883571373834}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,6,file_e1689b021af39776,data/raw/share/share/共有ドライブ/社内管理/データアステル社内規定_パスワード導出規則.docx,社内管理,.docx,management,8.6511,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 5.151080411292558}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,7,file_8e7f976c6bf62fb6,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/提案書.pptx,株式会社東都人材プラットフォーム,.pptx,proposal,7.7361,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.236129007117432}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,8,file_55b4c40fc1e8e7bc,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v1.pptx,青葉与信マネジメント株式会社,.pptx,proposal,7.6612,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.161192284096165}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,9,file_08a9d0fb95bae44c,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v2.pptx,青葉与信マネジメント株式会社,.pptx,proposal,7.6612,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.161192284096165}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,67,10,file_9969b5d674125f4c,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v3.pptx,青葉与信マネジメント株式会社,.pptx,proposal,7.6612,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.161192284096165}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
