project,document_kind,source_path,file_name,meeting_id,date,page,has_progress_summary,has_action,has_comment,has_checkpoint,text
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,1,False,False,False,True,"分析進捗報告書 1. 報告サマリー • チェックポイント: M02(中間報告) • 日付: 2025-08-26 • 報告対象期間: 2025-08-06 ~ 2025-08-26 • チェックポイント段階(Report facts): interim(中間分析段階) • 現状ステータス(短報): 第 1 週キックオフ完了、データ受領・読込検証着手、品質点検と探索的分析を経てモデ ル実験(第 1〜第 5 トライアル)を実行。中間報告(MS4)で「前処理ルール案」「分析データセット化方針」「初期 モデリング継続条件」の承認を受けるべく報告を実施。 2. 進捗状況 • スケジュール整合 o キックオフ(M01): 実施済(2025-08-06) — 議事録: artifacts/meeting_minutes/会議録 _2025-08-06.md o 中間報告(M02): 実施日 2025-08-26(本チェックポイント) o 次の主要予定: 変更管理チェックポイント(2025-08-27)、初期モデリング継続(第 4 週以降) • 会議・決定トレース o 中間報告の目的は「データ品質確認結果と探索的分析結果の共有/前処理方針合意」(Report facts.checkpoint.purpose に準拠)。 • 開発・実験進捗(可視化された実験のみを引用) o visible_trials(trial_index 1〜5)を実施済み(詳細は第 3 節)。 • 開放アクション(トレース) o prior_state.open_action_count: 8(未完了アクションが 8 件/詳細は第 6 節に列挙、Report facts prior_state より) 3. 主要な分析結果 ※ 本節は Report facts JSON.analysis.visible_trials / best_visible_trial に明示されている実験結果のみ を記載します。中間段階の結果であり最終結論ではありません。 • 実験サマリ(visible_trials) o T01(trial_id: T01, linear_baseline) ▪ model_type: linear_baseline ▪ primary_metric (rmse): 2825578.6761237755 ▪ secondary_metric (r2): -7.4503627353568636 ▪ selected_feature_count: 13, excluded_feature_count: 4 o T02(T02, cyclical_linear) ▪ model_type: linear_baseline(周期特徴を追加) ▪ rmse: 2825578.6761237755 ▪ "
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M01,2025-08-26,2,False,True,True,True,"▪ rmse: 708753.9903292693 ▪ r2: 0.46831846615046635 ▪ selected_feature_count: 13, excluded_feature_count: 4 o T04(T04, log_target_hist_gradient_boosting) ▪ model_type: hist_gradient_boosting(ターゲットに log1p を適用) ▪ rmse: 738055.754082396 ▪ r2: 0.4234474680039092 ▪ selected_feature_count: 13, excluded_feature_count: 4 o T05(T05, configured_default) ▪ model_type: random_forest ▪ rmse: 706251.4871887658 ▪ r2: 0.47206641189165033 ▪ selected_feature_count: 13, excluded_feature_count: 4 • 現時点の「最良(可視)試行」について o best_visible_trial: T05(random_forest) ▪ rmse: 706251.4871887658、r2: 0.47206641189165033(Report facts.best_visible_trial と analysis.metrics に整合) ▪ analysis.metrics に記載の MAE: 428820.1407276015(これも中間結果の指標とし て参照可能) o コメント(中間観察): ▪ 線形ベースライン(T01/T02)は本データ特性では性能が劣後しており(rmse が非常に大きく、 r2 が負の値)、非線形手法(T03/T05)の方が大幅に改善している。T03/T05 の rmse は 約 7.08e5〜7.06e5、r2 は約 0.47(T05)前後で安定している点が確認できる。 ▪ T04(ターゲットに log1p を適用した hist gradient boosting)はやや性能低下が見られ、 ターゲット変換の効果は条件依存であることが示唆される。 o 注意: これらは中間チェックポイントで可視化されたトライアル(trial_index 1〜5)の結果であり、最終 モデルや最終スコアを示すものではありません(Report facts.analysis.checkpoint_stage = “interim” の方針に準拠)。 4. データ品質と実装状況 • 実行構成(参照) o 分析仕様の date_column 設定: “TAX CLASS AT TIME OF SALE”(configs "
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,3,False,True,False,True,o 特徴量選択後の選択特徴量数: 13(selected_feature_count = 13、Report facts に一致) o 除外特徴量数: 4(excluded_feature_count = 4) o モデルパイプライン: visible_trials に示されたモデル群を v1 として実行済。early_stopping 等の パラメータは設定に依存しているため、最終調整は第4 週以降の作業で継続予定。 5. リスクと対応策 • 主要リスク(中間時点) 1. 立地(BOROUGH/NEIGHBORHOOD)による説明力の偏重 ▪ 影響: 価格差の多くが立地で説明され、建物属性の寄与解釈が不安定化 ▪ 対策: BOROUGH 固定効果や階層別比較を優先的に行い、属性寄与を分離する(担当: 渡辺、 次回中間以降の作業に反映) 2. date_column の不整合(“TAX CLASS AT TIME OF SALE” が時系列として不適切) ▪ 影響: time_ordered split や日付由来特徴の利用が妥当でなくなる可能性 ▪ 対策: A03 による実カラム確認(担当: 岡田/渡辺)を速やかに完了し、必要なら分割戦略を input_order に戻す 3. 面積・築年等の欠損・異常(欠損補完がバイアス導入) ▪ 対策: 欠損件数と分布を確定後、補完か除外かを前処理ルール案で合意(MS2/MS4 のゴー ル) 4. 高カーディナリティ変数による過学習(NEIGHBORHOOD 等) ▪ 対策: 頻度集約、カテゴリ集約、あるいは除外の基準を MS2 で確定 • 現状のアクション(短期) o 変更管理チェックポイント(2025-08-27)で、追加要求が発生した場合の工数影響を提示する(担当: 佐藤) o 中間報告で合意した前処理方針を早期に実装し、第4 週のモデル化に反映する 6. 次回までの実施事項(トレース付き) • 既存オープンアクション(Report facts.prior_state.open_actions を転記) o A01: 正式データ(data.csv)およびカラム説明の最終受領確認/不足ファイルの有無を報告 ▪ Owner: 前田 美咲(クライアント)、Due: 2025-08-08、Status: Open o A02: データ受領後の読込検証(読み込みエラー・エンコーディング・レコード数確認)および読込確認レ ポート提出 ▪ Owner: 岡田 佑樹、Due: 2025-08-08、Status: Open o A03: configs の date_column 実態確認(“TAX CLASS AT TIME OF SALE” が日付でない 場合の修正案提示) ▪ Owner: 岡田 佑樹/渡辺 遙、Due: 
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,4,False,True,False,True,"1. A03 の完了: date_column 実態の確定(重要) → time_ordered split の妥当性最終判定(担当: 岡田/渡辺) 2. A05 の完了: 欠損件数の確定と前処理(補完 or 除外)基準の確定(担当: 岡田/渡辺) 3. A06 の完了: 中間報告用 EDA 図表の最終化(担当: 渡辺/藤田) 4. A07 に基づく変更管理テンプレ準備(担当: 佐藤) 5. 前処理ルール合意後、モデリング用分析データセット v1 を作成し(T13 相当)、第 4 週でベースライン の再実行とパラ調整 7. 経営/PM 向け補足 • 中間フェーズでの重要ポイント o チェックポイント段階は “interim”(Report facts.analysis.checkpoint_stage = “interim”) であるため、現時点のモデル実験は「初期検証」であり最終モデルや確定的なビジネス適用判断は未到 達です。実験結果はあくまで方向性確認(非線形モデルが有望)に留めてください。 • 商務・工数(トレース) o 想定総工数(project facts / commercial_terms): 170 時間(見込) o 見込金額(税抜): 4,250,000 円、消費税: 425,000 円、税込見込額: 4,675,000 円(支払条件は 最終一括精算 / Report facts.commercial に準拠) • 次回管理上のリスク指標 o 未解決アクション数: 8(prior_state.open_action_count) o クリティカルパス上のタスク遅延は最終報告(2025-09-16)と支払期日(2025-09-23)に影響す る可能性あり。変更管理チェックポイント(2025-08-27)で工数影響の見積を取得することを推奨し ます。 • 参照資産(トレース) o 会議計画: artifacts/04a_meeting_plan.csv o 会議録: artifacts/meeting_minutes/会議録_2025-08-06.md o 分析ランサマリ: artifacts/analysis_outputs/run_summary.json o 分析メトリクス: artifacts/analysis_outputs/metrics.json o 実験リーダーボード: artifacts/analysis_outputs/experiments/leaderboard.json 以上。中間報告にて示した前処理ルール案・EDA 図表に基づき、承認を得られ次第(MS4 承認)、モデリングの第 2 フ ェーズ(特徴量調整・ハイパラ改善)へ移行します。"
株式会社青潮モビリティサービス,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/会議録/会議録_2025-07-23.docx.md,会議録_2025-07-23.docx.md,M01,2025-07-23,1,True,True,False,False,"# Word Markdown: 会議録_2025-07-23.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/会議録/会議録_2025-07-23.docx` - source_sha1: `3c3572d24cdefdb7e21629593a7a252bfa6067bf` - paragraph_count: 83 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> 会議ID: M01 <!-- block_index=4 type=paragraph style=Compact --> 会議種別: キックオフ <!-- block_index=5 type=paragraph style=Compact --> 日時: 2025-07-23 <!-- block_index=6 type=paragraph style=Compact --> 目的: プロジェクト開始合意、目的変数 cnt と 1時間粒度の確認、data\train.tsv の受領確認、yr および workingday の定義不整合確認方針を整理する <!-- block_index=7 type=paragraph style=Compact --> 参加者: <!-- block_index=8 type=paragraph style=Compact --> 発注者(株式会社青潮モビリティサービス): 高山 拓海 <!-- block_index=9 type=paragraph style=Compact --> 受託者(株式会社データアステル): 伊藤 翔太、鈴木 美咲、木村 拓海 <!-- block_index=10 type=paragraph style=Heading 2 --> ## 2. 議題 <!-- block_index=11 type=paragraph style=Compact --> プロジェクト進行計画(スケジュール/マイルストーン)の承認 <!-- block_index=12 type=paragraph style=Compact --> 目的変数および解析粒度の確定(cnt, 1時間) <!-- block_index=13 type=paragraph style"
株式会社青潮モビリティサービス,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/会議録/会議録_2025-08-06.docx.md,会議録_2025-08-06.docx.md,M02,2025-08-06,1,True,True,False,True,# Word Markdown: 会議録_2025-08-06.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/会議録/会議録_2025-08-06.docx` - source_sha1: `186aa9f2d366963322e10f6c508a4c8bb89755a6` - paragraph_count: 84 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> 会議ID: M02 <!-- block_index=4 type=paragraph style=Compact --> 会議種別: 中間報告 <!-- block_index=5 type=paragraph style=Compact --> 日時: 2025-08-06 <!-- block_index=6 type=paragraph style=Compact --> 目的: Week3ゲートとして初期EDA、データ定義差異確認結果、ベースラインモデル評価、改善方針、需要変動要因の初期解釈を共有する <!-- block_index=7 type=paragraph style=Compact --> 参加者: <!-- block_index=8 type=paragraph style=Compact --> 発注者(株式会社青潮モビリティサービス): 高山 拓海 <!-- block_index=9 type=paragraph style=Compact --> 受託者(株式会社データアステル): 伊藤 翔太、鈴木 美咲、藤田 彩 <!-- block_index=10 type=paragraph style=Heading 2 --> ## 2. 議題 <!-- block_index=11 type=paragraph style=Compact --> yr / workingday 等の定義差異確認結果共有 <!-- block_index=12 type=paragraph style=Compact --> 初期EDA・データ品質の中間報告(可視化図表) <!-- block_index=13 type=paragraph style=Compact --> ベースラインおよび可視試行(
株式会社青潮モビリティサービス,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/会議録/会議録_2025-08-26.docx.md,会議録_2025-08-26.docx.md,M03,2025-08-26,1,True,True,False,False,# Word Markdown: 会議録_2025-08-26.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/会議録/会議録_2025-08-26.docx` - source_sha1: `b741e24fdc3748a0c867c909b70a50f0c78da436` - paragraph_count: 101 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> 会議ID: M03 <!-- block_index=4 type=paragraph style=Compact --> 会議種別: 最終報告・検収 <!-- block_index=5 type=paragraph style=Compact --> 日時: 2025-08-26 <!-- block_index=6 type=paragraph style=Compact --> 目的: Week5終盤の最終成果説明としてモデル比較結果、重要説明変数、時間帯別・曜日別・天候別の需要傾向、業務示唆、追加データ要件、次フェーズ論点を報告する <!-- block_index=7 type=paragraph style=Compact --> 期待される決定事項: 最終成果物受領判断、検収対応方針決定、次フェーズ検討論点の確認 <!-- block_index=8 type=paragraph style=Compact --> 参加者: <!-- block_index=9 type=paragraph style=Compact --> 発注者(株式会社青潮モビリティサービス): 高山 拓海 <!-- block_index=10 type=paragraph style=Compact --> 受託者(株式会社データアステル): 中村 誠、伊藤 翔太、鈴木 美咲、藤田 彩 <!-- block_index=11 type=paragraph style=Heading 2 --> ## 2. 議題 <!-- block_index=12 type=paragraph style=Compact --> モデル比較結果の最終報告(ベストモデルの性能と根拠) <!-- block_index=13 type=par
株式会社青潮モビリティサービス,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/基礎分析.docx.md,基礎分析.docx.md,,,1,False,False,False,False,# Word Markdown: 基礎分析.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/基礎分析.docx` - source_sha1: `7f61e786679cec659601f5547c20da7a980adad0` - paragraph_count: 2 - table_count: 0 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Normal --> <!-- block_index=2 type=paragraph style=Normal -->
株式会社青潮モビリティサービス,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/基礎分析.pptx.md,基礎分析.pptx.md,,,1,False,False,False,False,# PowerPoint Markdown: 基礎分析.pptx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/基礎分析.pptx` - source_sha1: `33e6925b80862a150f26bceb5f816ed93306f4a3` - slide_count: 1 - table_count: 0 - image_count: 1 - chart_count: 0 ## Slides ### Slide 1 表1 #### Image - image_path: `data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/基礎分析.pptx.assets/slide001_shape001.wmf` - content_type: `image/x-wmf`
株式会社青潮モビリティサービス,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/報告資料_2025-07-23.docx.md,報告資料_2025-07-23.docx.md,M01,2025-07-23,1,False,False,False,True,# Word Markdown: 報告資料_2025-07-23.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/報告資料_2025-07-23.docx` - source_sha1: `0b67512ffbe259c75b47b5cb63c082d1dc4ee608` - paragraph_count: 86 - table_count: 0 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 分析進捗報告書 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 報告サマリー <!-- block_index=3 type=paragraph style=Compact --> チェックポイント: M01(キックオフ) 日付: 2025-07-23(報告対象期間: 2025-07-23 to 2025-07-23) — analysis.checkpoint_stage は “kickoff”(プレ実装フェーズ)に従います。 <!-- block_index=4 type=paragraph style=Compact --> 現フェーズのステータス: 立上げ / 計画合意フェーズ(実装・学習は未着手) <!-- block_index=5 type=paragraph style=Compact --> analysis.results_visibility: “no_model_results”(現時点でモデル学習・評価結果は報告対象外) <!-- block_index=6 type=paragraph style=Compact --> analysis.implementation_status: “planning_only” <!-- block_index=7 type=paragraph style=Compact --> 会議・決定予定(meeting_plan に基づく想定): 進行計画承認、初期分析前提合意、確認事項と課題管理方法の決定 <!-- block_index=8 type=paragraph style=Compact --> 開いているアクション: 0件(Report facts JSON.prior_state.open_action_count = 0) ※議事録が未登録のため、実会議で発生した宿題の有無は議事録登録後に正式に反映します。 <!-- block_index=9 type=paragraph style=Normal --
株式会社青潮モビリティサービス,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/報告資料_2025-08-06.docx.md,報告資料_2025-08-06.docx.md,M02,2025-08-06,1,False,True,False,True,# Word Markdown: 報告資料_2025-08-06.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/05.会議/報告資料/報告資料_2025-08-06.docx` - source_sha1: `e4c26d711c6dc35a6bf88290fe9ba5fe26cf1eba` - paragraph_count: 103 - table_count: 0 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 分析進捗報告書 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 報告サマリー <!-- block_index=3 type=paragraph style=Compact --> チェックポイント: M02(中間報告) <!-- block_index=4 type=paragraph style=Compact --> 会議日: 2025-08-06 <!-- block_index=5 type=paragraph style=Compact --> 報告対象期間: 2025-07-23 〜 2025-08-06 <!-- block_index=6 type=paragraph style=Compact --> フェーズ(Report facts JSON.analysis.checkpoint_stage準拠): interim(中間分析フェーズ) <!-- block_index=7 type=paragraph style=Compact --> 本報告の要旨: Week3ゲート(初期EDA、定義差異確認、ベースライン評価の共有)。可視化された最初の実験群(trial_index 1〜5)についての評価結果を踏まえ、前処理定義の最終化、改善方針の承認、次フェーズに向けた追加確認事項の整理を行う。 <!-- block_index=8 type=paragraph style=Heading 2 --> ## 2. 進捗状況 <!-- block_index=9 type=paragraph style=Compact --> 進捗ステータス(フェーズ分類に対する到達度) <!-- block_index=10 type=paragraph style=Compact --> 立上げ・定義確認(Week1): 実施済み(キックオフ完了、readme/会議録格納)。ただし yr / workingday の定義差異確認(A02)は進行中。 <!-- block_ind
株式会社青葉バイオメディカル機器,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-06-23.docx.md,会議録_2025-06-23.docx.md,M01,2025-06-23,1,True,False,False,False,# Word Markdown: 会議録_2025-06-23.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-06-23.docx` - source_sha1: `132f264df69ed18773a16caabe9b73fe3cfe6623` - paragraph_count: 130 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> **会議ID**: M01 <!-- block_index=4 type=paragraph style=Compact --> **会議種別**: キックオフ <!-- block_index=5 type=paragraph style=Compact --> **開催日**: 2025-06-23 <!-- block_index=6 type=paragraph style=Compact --> **案件名**: 離職要因分析・離職リスク検知 初期分析プロジェクト <!-- block_index=7 type=paragraph style=Compact --> **目的**: プロジェクト目的・対象範囲・進め方・データ定義差分確認方針を合意し、離職要因分析と離職リスク検知の初期分析を開始する <!-- block_index=8 type=paragraph style=Compact --> **期待意思決定**: <!-- block_index=9 type=paragraph style=Compact --> 分析目的とスコープ確定 <!-- block_index=10 type=paragraph style=Compact --> 実データ準拠方針の承認 <!-- block_index=11 type=paragraph style=Compact --> レビュー日程と連絡体制の確定 <!-- block_index=12 type=paragraph style=Compact --> **出席者**: <!-- block_index=13 type=paragraph style=Compact --> 株式会社青葉バイオメディカル機器 人事本部 人材戦略部 部長: 山田 
株式会社青葉バイオメディカル機器,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-11.docx.md,会議録_2025-07-11.docx.md,M02,2025-07-11,1,True,False,False,True,# Word Markdown: 会議録_2025-07-11.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-11.docx` - source_sha1: `2f353307d66cb3ff4a4fb01a1a58ffbacaaa52a7` - paragraph_count: 125 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> **会議ID**: M02 <!-- block_index=4 type=paragraph style=Compact --> **会議種別**: EDAレビュー・中間報告 <!-- block_index=5 type=paragraph style=Compact --> **開催日**: 2025-07-11 <!-- block_index=6 type=paragraph style=Compact --> **案件名**: 離職要因分析・離職リスク検知 初期分析プロジェクト <!-- block_index=7 type=paragraph style=Compact --> **目的**: EDA結果と初期モデル評価を共有し主要因子候補と追加確認論点を整理する <!-- block_index=8 type=paragraph style=Compact --> **期待意思決定**: <!-- block_index=9 type=paragraph style=Compact --> 主要な離職関連変数の方向性確認 <!-- block_index=10 type=paragraph style=Compact --> 中間報告内容の承認 <!-- block_index=11 type=paragraph style=Compact --> 最終報告で深掘りする施策論点の選定 <!-- block_index=12 type=paragraph style=Compact --> **出席者**: <!-- block_index=13 type=paragraph style=Compact --> 株式会社青葉バイオメディカル機器 人事本部 人材戦略部 部長: 山田 太一 <!-- blo
株式会社青葉バイオメディカル機器,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-25.docx.md,会議録_2025-07-25.docx.md,M03,2025-07-25,1,True,False,False,True,# Word Markdown: 会議録_2025-07-25.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-25.docx` - source_sha1: `b63b75f1caf1b9cdc1710b6c1dd58ed61c97cc2d` - paragraph_count: 130 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> **会議ID**: M03 <!-- block_index=4 type=paragraph style=Compact --> **会議種別**: 最終報告・検収会 <!-- block_index=5 type=paragraph style=Compact --> **開催日**: 2025-07-25 <!-- block_index=6 type=paragraph style=Compact --> **案件名**: 離職要因分析・離職リスク検知 初期分析プロジェクト <!-- block_index=7 type=paragraph style=Compact --> **目的**: 最終分析結果と施策示唆および公平性留意点を報告し、成果物の確認を行う <!-- block_index=8 type=paragraph style=Compact --> **期待意思決定**: <!-- block_index=9 type=paragraph style=Compact --> 最終報告書と関連成果物の承認 <!-- block_index=10 type=paragraph style=Compact --> 優先施策仮説の採否確認 <!-- block_index=11 type=paragraph style=Compact --> 次フェーズ要否と検収方針の確定 <!-- block_index=12 type=paragraph style=Compact --> **出席者**: <!-- block_index=13 type=paragraph style=Compact --> 株式会社青葉バイオメディカル機器 人事本部 人材戦略部 部長: 山田 太一 <!-- block_ind
株式会社青葉バイオメディカル機器,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-06-23.docx.md,報告資料_2025-06-23.docx.md,M01,2025-06-23,1,False,False,False,True,# Word Markdown: 報告資料_2025-06-23.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-06-23.docx` - source_sha1: `80054a6c9deb9af5eca7cb641a62184a57470fba` - paragraph_count: 116 - table_count: 5 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 分析進捗報告書 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 報告サマリー <!-- block_index=3 type=paragraph style=Compact --> 対象チェックポイントは **M01(2025-06-23、キックオフ)** です。 <!-- block_index=4 type=paragraph style=Compact --> 本報告は、**2025-06-23時点**のプロジェクト立上げ状況を整理した中間分析報告です。 <!-- block_index=5 type=paragraph style=Compact --> Report facts JSON.analysis.checkpoint_stage が **kickoff** のため、本時点では**分析実装前の計画・前提整理フェーズ**として扱います。 <!-- block_index=6 type=paragraph style=Compact --> 現時点の主な到達点は以下です。 <!-- block_index=7 type=paragraph style=Compact --> プロジェクト目的、対象範囲、進め方の確認対象が明確化された <!-- block_index=8 type=paragraph style=Compact --> 実データ準拠方針(説明書より train.csv の実値を優先)が既存文書上で明文化されている <!-- block_index=9 type=paragraph style=Compact --> 週次計画、マイルストン、WBSが定義済みであり、次工程へのトレースが可能 <!-- block_index=10 type=paragraph style=Compact --> 一方で、**会議議事録は未確認**(Meeting minutes: No meeting minutes found.)のため、M01での最終合意事項・宿題
株式会社青葉バイオメディカル機器,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-07-11.docx.md,報告資料_2025-07-11.docx.md,M02,2025-07-11,1,False,False,False,True,"# Word Markdown: 報告資料_2025-07-11.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-07-11.docx` - source_sha1: `607796444ac4894d79569a11c56d3329dc1bf6c3` - paragraph_count: 139 - table_count: 8 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 分析進捗報告書 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 報告サマリー <!-- block_index=3 type=paragraph style=Compact --> **報告時点**: M02(2025-07-11、EDAレビュー・中間報告) <!-- block_index=4 type=paragraph style=Compact --> **報告対象期間**: 2025-06-23 ~ 2025-07-11 <!-- block_index=5 type=paragraph style=Compact --> **現在ステージ**: 中間報告(interim) <!-- block_index=6 type=paragraph style=Compact --> **総評**: 立上げ~EDA~初期モデル評価までを予定どおり中間報告時点まで進行できている。 キックオフで合意した「実データ準拠」「集計中心」「公平性配慮」の方針に沿って、データ理解、品質確認、主要変数の探索、初期的な分類実験を実施した。 <!-- block_index=7 type=paragraph style=Compact --> **主な到達点** <!-- block_index=8 type=paragraph style=Compact --> 対象データ **735行・33列** の理解を整理 <!-- block_index=9 type=paragraph style=Compact --> 欠損が **全列0件** <!-- block_index=10 type=paragraph style=Compact --> 定数列として **2列(****Over18****,**** ****StandardHours****)** を確認 <!-- block_index=11 type=paragraph style=Compact --> 初期の可視化・クロス集計"
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf.md,会議録_2025-05-13.pdf.md,,2025-05-13,1,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf.md,会議録_2025-05-13.pdf.md,,2025-05-13,2,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf.md,会議録_2025-05-13.pdf.md,,2025-05-13,3,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf.md,会議録_2025-05-13.pdf.md,,2025-05-13,4,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,,2025-05-27,1,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,,2025-05-27,2,False,False,False,False,[no text extracted]
